"X","Y","Z"
2680741.93,1247861.64,426.27
2680741.99,1247862.33,425.04
2680742.03,1247862.73,424.33
2680742.14,1247864.08,421.93
2680741.87,1247862.02,426.78
2680741.91,1247862.3,426.28
2680741.92,1247862.5,425.94
2680742.05,1247864.05,423.19
2680741.85,1247862.65,426.71
2680741.9,1247863.09,425.94
2680741.98,1247864.12,424.12
2680741.83,1247863.23,426.81
2680742.44,1247859.21,412.33
2680741.68,1247856.85,424.54
2680741.6,1247856.81,425.7
2680741.54,1247857.13,426.35
2680741.62,1247858.07,424.66
2680741.44,1247856.88,427.93
2680741.49,1247857.48,426.86
2680741.37,1247856.95,428.9
2680741.44,1247857.81,427.37
2680741.51,1247858.67,425.8
2680741.31,1247857.38,429.29
2680741.37,1247858.04,428.11
2680741.51,1247859.65,425.22
2680741.3,1247858.11,429.11
2680741.35,1247858.64,428.16
2680741.49,1247860.28,425.23
2680741.26,1247858.49,429.49
2680741.29,1247858.86,428.82
2680741.48,1247861.06,424.89
2680741.43,1247861.42,425.33
2680742.55,1247856.71,412.33
2680742.52,1247857.29,412.44
2680741.3,1247862.79,426.33
2680741.43,1247864.32,423.61
2680741.22,1247862.8,427.5
2680741.25,1247863.15,426.85
2680742.37,1247856.76,412.35
2680742.33,1247857.39,412.41
2680741.35,1247857.11,426.52
2680741.26,1247856.9,427.99
2680741.31,1247857.56,426.84
2680741.19,1247857.12,428.76
2680741.26,1247857.88,427.41
2680741.14,1247857.43,429.37
2680741.2,1247858.21,428.01
2680741.33,1247859.74,425.26
2680741.12,1247858.27,428.97
2680741.17,1247858.75,428.1
2680741.3,1247860.25,425.42
2680741.08,1247858.77,429.27
2680741.28,1247861.03,425.23
2680741.33,1247861.73,424
2680741.23,1247861.38,425.68
2680741.26,1247861.7,425.11
2680741.4,1247863.36,422.16
2680741.17,1247861.59,426.4
2680741.2,1247861.97,425.71
2680741.27,1247862.81,424.22
2680741.08,1247861.53,427.58
2680741.18,1247862.57,425.73
2680741.26,1247863.53,424.02
2680741.06,1247862.31,427.39
2680741.12,1247862.86,426.41
2680741.04,1247862.9,427.48
2680741.08,1247863.38,426.63
2680742.21,1247857.74,414.07
2680742.26,1247859.36,412.36
2680741.48,1247856.8,424.9
2680741.41,1247856.89,425.84
2680742,1247856.71,412.34
2680741.98,1247857.28,412.39
2680741.6,1247856.7,418.04
2680741.6,1247856.84,417.78
2680741.74,1247858.36,415.03
2680741.68,1247858.64,415.73
2680741.46,1247857,419.79
2680741.62,1247858.82,416.5
2680740.83,1247859.98,426.88
2680740.85,1247860.3,426.31
2680740.79,1247860.36,427.29
2680740.87,1247861.42,425.39
2680740.77,1247861.08,427.2
2680740.85,1247862.03,425.51
2680740.73,1247861.47,427.56
2680740.8,1247862.36,425.98
2680740.85,1247862.9,425.01
2680740.75,1247862.64,426.58
2680740.8,1247863.32,425.36
2680740.83,1247863.7,424.7
2680740.7,1247862.97,427.07
2680740.74,1247863.49,426.14
2680741.37,1247856.99,420.92
2680741.56,1247859.02,417.26
2680741.21,1247856.84,423.45
2680741.18,1247857.4,423.6
2680740.87,1247856.65,428.31
2680740.97,1247857.83,426.2
2680741.01,1247858.2,425.55
2680740.81,1247856.9,428.94
2680740.92,1247858.1,426.81
2680741.12,1247860.53,422.46
2680741.19,1247861.25,421.16
2680740.79,1247857.49,428.99
2680740.83,1247858.08,427.94
2680740.97,1247859.59,425.25
2680740.79,1247858.45,428.42
2680740.9,1247859.77,426.08
2680740.95,1247860.35,425.04
2680741.02,1247861.15,423.62
2680740.73,1247858.75,429.08
2680740.75,1247856.91,423.12
2680740.66,1247856.76,424.47
2680740.6,1247857.08,425.12
2680740.65,1247857.72,423.97
2680740.55,1247857.47,425.55
2680740.62,1247858.32,424.03
2680740.67,1247858.82,423.14
2680740.8,1247860.39,420.32
2680740.85,1247861,419.23
2680740.43,1247856.95,427.6
2680740.47,1247857.41,426.76
2680740.51,1247857.92,425.85
2680740.35,1247857.15,428.38
2680740.41,1247857.74,427.33
2680740.48,1247858.49,425.99
2680740.31,1247857.55,428.8
2680740.37,1247858.2,427.64
2680740.4,1247858.53,427.04
2680740.52,1247860,424.43
2680740.31,1247858.39,428.34
2680740.42,1247859.59,426.2
2680740.44,1247859.91,425.62
2680740.28,1247858.93,428.47
2680740.39,1247860.26,426.13
2680740.48,1247861.22,424.4
2680740.22,1247859.17,429.18
2680740.3,1247860.1,427.55
2680740.37,1247860.95,426.05
2680740.42,1247861.52,425.02
2680740.31,1247861.21,426.78
2680740.37,1247862.08,425.23
2680740.25,1247861.39,427.52
2680740.28,1247861.72,426.92
2680740.31,1247862.22,426.04
2680740.37,1247862.93,424.76
2680740.24,1247862.34,427.02
2680740.31,1247863.08,425.71
2680740.35,1247863.56,424.84
2680740.19,1247862.6,427.61
2680740.28,1247863.65,425.75
2680740.18,1247863.39,427.32
2680741.49,1247857.23,412.36
2680741.31,1247857.86,414.6
2680741.41,1247859.05,412.43
2680741.18,1247859.15,415.69
2680740.83,1247857.01,421.84
2680740.37,1247856.8,422.18
2680740.42,1247857.35,421.18
2680740.28,1247856.68,423.6
2680740.24,1247857.11,423.88
2680740.28,1247857.56,423.07
2680740.15,1247857.03,425.14
2680740.25,1247858.15,423.14
2680740.06,1247856.93,426.38
2680740.1,1247857.31,425.72
2680740.21,1247858.59,423.43
2680739.96,1247856.7,428.01
2680740.05,1247857.73,426.17
2680739.89,1247856.79,428.98
2680739.94,1247857.37,427.94
2680739.98,1247857.89,427.02
2680739.87,1247857.57,428.7
2680739.92,1247858.07,427.81
2680739.95,1247858.4,427.22
2680739.99,1247858.89,426.34
2680740.1,1247860.27,423.89
2680739.85,1247858.14,428.84
2680739.89,1247858.62,427.98
2680740.01,1247860.07,425.4
2680739.85,1247859.2,428.07
2680739.95,1247860.31,426.09
2680740,1247860.9,425.02
2680739.85,1247860.08,427.53
2680739.94,1247861.13,425.67
2680740.02,1247862.08,423.98
2680740.08,1247862.88,422.55
2680739.81,1247860.57,427.78
2680739.85,1247860.97,427.07
2680739.93,1247861.92,425.36
2680740.01,1247862.84,423.73
2680739.81,1247861.62,427.07
2680740.04,1247864.13,422.59
2680739.77,1247862.02,427.56
2680739.83,1247862.68,426.36
2680739.94,1247864.04,423.96
2680739.74,1247862.5,427.74
2680739.76,1247862.75,427.29
2680739.79,1247863.06,426.75
2680739.78,1247864,426.29
2680739.81,1247856.66,426.94
2680739.85,1247857.07,426.23
2680739.92,1247857.89,424.75
2680739.68,1247856.93,428.63
2680739.74,1247857.61,427.44
2680741.05,1247857.24,412.31
2680741.02,1247857.84,412.35
2680739.81,1247864.04,422.76
2680739.56,1247862.09,427.33
2680739.56,1247863,426.86
2680739.55,1247863.9,426.43
2680740.83,1247857.16,412.34
2680740.14,1247856.67,422.39
2680740.19,1247857.29,421.3
2680740.18,1247858.22,420.84
2680739.99,1247856.89,424.29
2680740.05,1247857.57,423.06
2680739.92,1247857.01,425.27
2680740.02,1247858.18,423.15
2680739.35,1247860.76,424.84
2680739.26,1247860.55,426.34
2680739.31,1247861.13,425.32
2680739.43,1247862.45,422.97
2680739.19,1247860.65,427.29
2680739.23,1247861.1,426.49
2680739.4,1247863.06,423
2680739.16,1247861.16,427.5
2680739.35,1247863.59,423.2
2680739.1,1247861.51,428.01
2680739.14,1247861.9,427.32
2680739.14,1247862.75,426.86
2680739.79,1247858.13,426.52
2680739.91,1247859.63,423.83
2680739.62,1247857.18,429.39
2680739.74,1247858.53,427
2680739.79,1247859.13,425.93
2680739.89,1247860.3,423.82
2680739.62,1247858.17,428.75
2680739.68,1247858.78,427.69
2680739.8,1247860.26,425.05
2680739.64,1247859.28,427.92
2680739.74,1247860.48,425.77
2680739.62,1247860.17,427.46
2680739.72,1247861.25,425.54
2680739.83,1247862.52,423.28
2680739.87,1247863.04,422.37
2680739.6,1247860.65,427.7
2680739.66,1247861.43,426.31
2680739.8,1247863.06,423.44
2680739.6,1247861.65,426.98
2680740.41,1247856.99,412.31
2680739.42,1247856.71,426.44
2680739.35,1247856.95,427.21
2680739.45,1247858.14,425.07
2680739.31,1247857.46,427.34
2680739.35,1247857.84,426.67
2680739.42,1247858.6,425.3
2680739.21,1247857.13,429.06
2680739.3,1247858.1,427.33
2680739.17,1247857.54,429.38
2680739.27,1247858.65,427.41
2680739.4,1247860.17,424.67
2680739.49,1247861.27,422.73
2680739.21,1247859,427.98
2680739.28,1247859.8,426.54
2680739.33,1247860.33,425.61
2680740.33,1247858.89,412.31
2680739.9,1247856.74,419.63
2680739.97,1247857.58,418.13
2680740.01,1247858.08,417.22
2680739.74,1247856.72,421.89
2680739.83,1247857.89,419.78
2680739.68,1247856.96,422.57
2680739.6,1247857.02,423.6
2680739.65,1247857.51,422.72
2680739.49,1247856.73,425.35
2680739.51,1247856.93,424.97
2680740.05,1247856.79,412.31
2680740.03,1247857.41,412.36
2680740,1247858.01,412.38
2680739.49,1247857.84,419.6
2680739.31,1247856.66,422.8
2680739.43,1247857.93,420.52
2680739.28,1247857.15,422.99
2680739.41,1247858.66,420.28
2680739.21,1247857.28,423.88
2680739.12,1247857.18,425.21
2680739.22,1247858.26,423.29
2680739.33,1247859.66,420.76
2680739.01,1247856.87,426.98
2680739.08,1247857.82,425.27
2680738.98,1247857.34,427.2
2680739.15,1247859.32,423.65
2680738.85,1247857.01,428.99
2680738.93,1247857.74,427.68
2680738.96,1247858.17,426.89
2680739.06,1247859.3,424.89
2680738.93,1247858.65,427.11
2680739.04,1247859.93,424.83
2680739.12,1247861.08,422.79
2680738.94,1247859.7,426.34
2680738.98,1247860.18,425.48
2680738.93,1247860.5,425.98
2680738.98,1247861.08,424.94
2680738.91,1247861.25,425.84
2680739.06,1247863.14,422.48
2680738.85,1247861.57,426.43
2680738.77,1247861.47,427.71
2680738.78,1247862.58,426.88
2680738.92,1247857.36,421.36
2680738.97,1247857.92,420.34
2680738.89,1247858.06,421.32
2680738.95,1247858.77,420.05
2680738.73,1247857.12,424.07
2680738.83,1247858.4,421.78
2680738.92,1247859.24,420.26
2680738.62,1247856.7,425.92
2680738.67,1247857.32,424.8
2680738.58,1247857.23,426.05
2680738.49,1247857.05,427.59
2680738.56,1247857.83,426.18
2680738.52,1247858.31,426.47
2680738.6,1247859.32,424.67
2680738.65,1247859.91,423.6
2680738.47,1247858.68,426.88
2680738.53,1247859.4,425.6
2680738.62,1247860.47,423.71
2680738.46,1247859.57,426.47
2680738.52,1247860.24,425.28
2680738.69,1247862.25,421.69
2680738.41,1247859.86,427.08
2680738.45,1247860.37,426.17
2680738.54,1247861.4,424.34
2680738.62,1247862.31,422.71
2680738.46,1247861.32,425.53
2680738.52,1247862.07,424.19
2680738.41,1247861.71,425.93
2680738.58,1247863.64,422.5
2680739.58,1247856.68,412.31
2680739.05,1247857.06,419.63
2680739.1,1247857.74,418.4
2680739.19,1247858.65,416.76
2680738.54,1247856.76,421.32
2680738.47,1247856.85,422.3
2680738.56,1247857.9,420.41
2680738.37,1247856.67,423.83
2680738.48,1247857.99,421.47
2680738.33,1247857.11,424.12
2680738.42,1247858.16,422.22
2680738.21,1247856.72,426.02
2680738.16,1247857.05,426.48
2680738.25,1247858.11,424.59
2680738.14,1247857.74,426.37
2680738.14,1247859.53,425.43
2680738.16,1247859.8,424.95
2680738.3,1247861.43,422.03
2680738.08,1247859.87,425.96
2680738.12,1247860.36,425.08
2680738.02,1247860.03,426.82
2680738.06,1247860.53,425.92
2680738.24,1247862.58,422.26
2680738.02,1247861.01,426.21
2680738.08,1247861.79,424.81
2680738.2,1247863.15,422.39
2680737.99,1247861.54,426.38
2680738.04,1247862.14,425.32
2680738.19,1247863.88,422.21
2680739.18,1247856.71,412.32
2680739.08,1247859.26,412.32
2680738.65,1247857.08,419.63
2680738.75,1247858.24,417.54
2680737.95,1247858.16,423.03
2680737.83,1247857.64,425.05
2680737.89,1247858.32,423.82
2680737.71,1247857.23,426.99
2680737.83,1247858.65,424.45
2680737.87,1247859.14,423.56
2680737.69,1247857.92,426.78
2680737.76,1247858.72,425.36
2680737.83,1247859.49,423.99
2680738.02,1247861.82,419.83
2680737.69,1247858.89,426.2
2680737.8,1247860.12,424
2680737.65,1247859.27,426.58
2680737.69,1247859.73,425.75
2680737.74,1247860.28,424.77
2680737.87,1247861.83,422
2680737.66,1247860.35,425.84
2680737.81,1247862.09,422.74
2680737.58,1247860.38,426.92
2680737.64,1247861.06,425.73
2680737.7,1247861.83,424.35
2680737.8,1247862.91,422.41
2680737.62,1247861.89,425.36
2680737.69,1247862.56,424.18
2680738.23,1247858.77,424.53
2680738.28,1247859.37,423.46
2680738.08,1247858.04,426.9
2680738.24,1247859.77,423.81
2680738.33,1247860.91,421.76
2680738.08,1247858.9,426.56
2680738.24,1247856.95,419.53
2680738.16,1247857.75,420.3
2680738.19,1247858.07,419.73
2680738.08,1247857.88,421.21
2680738.3,1247860.32,416.81
2680737.93,1247857.03,423.87
2680738.01,1247857.92,422.24
2680737.37,1247860.16,426.96
2680737.45,1247860.97,425.53
2680737.51,1247861.7,424.23
2680737.56,1247862.4,422.97
2680737.62,1247862.93,422.02
2680737.46,1247862.08,424.76
2680737.56,1247863.38,422.45
2680737.53,1247863.83,422.81
2680737.56,1247864.15,422.22
2680738.75,1247857.15,412.32
2680737.78,1247863.63,422.28
2680737.83,1247864.29,421.09
2680737.72,1247863.96,422.83
2680738.55,1247857,412.31
2680738.52,1247857.67,412.3
2680737.6,1247858.28,424.86
2680737.68,1247859.07,423.44
2680737.49,1247857.71,426.91
2680737.56,1247858.51,425.49
2680737.62,1247859.41,423.85
2680737.48,1247858.61,426.53
2680737.58,1247859.9,424.2
2680737.44,1247859.09,426.73
2680737.53,1247860.1,424.93
2680737.39,1247859.39,427.3
2680737.42,1247859.75,426.66
2680737.46,1247860.24,425.78
2680738.5,1247858.27,412.3
2680738.45,1247859.51,412.3
2680738.16,1247857.14,417.78
2680738.04,1247856.76,419.63
2680738.1,1247857.52,418.26
2680738.15,1247858.05,417.29
2680737.9,1247857.96,420.89
2680737.83,1247858.03,421.8
2680738.17,1247861.88,414.9
2680737.66,1247856.98,424.83
2680737.76,1247858.08,422.85
2680737.81,1247858.67,421.77
2680737.56,1247856.71,426.46
2680737.64,1247857.66,424.75
2680737.7,1247858.29,423.64
2680738.1,1247863.06,415.08
2680737.55,1247856.87,419.23
2680737.62,1247857.61,417.9
2680737.65,1247858.02,417.16
2680737.45,1247857.64,420.19
2680737.29,1247856.65,423.09
2680737.4,1247857.99,420.7
2680737.27,1247857.4,422.91
2680737.3,1247857.83,422.16
2680737.37,1247858.62,420.75
2680737.56,1247860.76,416.9
2680737.16,1247857.04,424.7
2680737.23,1247857.88,423.18
2680737.1,1247857.24,425.38
2680737.14,1247857.71,424.53
2680737.19,1247858.3,423.48
2680737.05,1247857.62,425.83
2680737.08,1247858.08,425.01
2680737.17,1247858.95,423.44
2680737,1247857.9,426.46
2680737.04,1247858.4,425.57
2680737.08,1247858.92,424.63
2680736.96,1247858.51,426.58
2680737.05,1247859.54,424.75
2680736.9,1247858.61,427.45
2680736.96,1247859.38,426.07
2680737.04,1247860.22,424.57
2680736.92,1247859.91,426.33
2680736.96,1247860.28,425.68
2680737.05,1247861.37,423.75
2680736.87,1247860.24,426.82
2680737.1,1247862.87,422.14
2680737.08,1247863.57,422
2680737.58,1247857.07,412.33
2680737.2,1247857.4,417.51
2680737.23,1247857.81,416.8
2680737.18,1247858.04,417.48
2680737,1247856.9,420.64
2680737.06,1247857.62,419.37
2680737.17,1247858.84,417.17
2680736.99,1247857.66,420.33
2680736.62,1247863.78,421.98
2680737.03,1247858.18,419.41
2680737.17,1247859.74,416.62
2680736.83,1247856.82,423.05
2680736.95,1247858.21,420.56
2680737.12,1247860.22,416.95
2680737.22,1247861.33,414.95
2680736.8,1247857.4,423.2
2680736.83,1247857.89,422.31
2680736.73,1247857.56,424.02
2680736.8,1247858.3,422.7
2680736.85,1247859.07,421.32
2680736.64,1247857.47,425.33
2680736.71,1247858.28,423.89
2680736.55,1247857.31,426.71
2680736.58,1247857.64,426.12
2680736.51,1247857.71,427.09
2680736.56,1247858.39,425.88
2680736.64,1247859.17,424.46
2680736.49,1247858.34,427.06
2680736.52,1247858.77,426.29
2680736.6,1247859.73,424.58
2680736.42,1247858.56,427.83
2680736.49,1247859.28,426.53
2680736.58,1247860.42,424.48
2680736.48,1247860.18,426.09
2680736.55,1247861.04,424.58
2680736.69,1247862.6,421.81
2680736.71,1247862.9,421.27
2680736.62,1247862.84,422.46
2680736.68,1247863.37,421.51
2680736.9,1247858.14,416.93
2680736.78,1247857.61,419.03
2680736.85,1247858.53,417.37
2680736.7,1247857.62,420.15
2680736.87,1247859.55,416.68
2680736.56,1247856.91,422.49
2680736.68,1247858.27,420.05
2680736.7,1247858.55,419.55
2680736.85,1247860.34,416.33
2680736.5,1247857.12,423.24
2680736.54,1247857.65,422.29
2680736.42,1247857.15,424.33
2680736.51,1247858.23,422.39
2680736.58,1247859.07,420.87
2680736.33,1247857.16,425.5
2680736.4,1247857.95,424.11
2680736.46,1247858.57,422.99
2680736.29,1247857.47,426.04
2680736.37,1247858.41,424.32
2680736.2,1247857.5,427.17
2680736.28,1247858.33,425.7
2680736.33,1247858.96,424.56
2680736.17,1247857.93,427.43
2680736.22,1247858.54,426.36
2680736.12,1247858.48,427.61
2680736.17,1247858.86,426.93
2680736.22,1247859.43,425.9
2680736.26,1247859.9,425.05
2680736.08,1247858.86,427.99
2680736.18,1247859.9,426.11
2680736.27,1247860.93,424.28
2680736.37,1247863.23,421.39
2680736.35,1247863.79,421.54
2680737.23,1247858.15,412.3
2680736.95,1247857.67,416.63
2680736.7,1247858.11,416.61
2680736.49,1247856.73,420.25
2680736.56,1247857.58,418.73
2680736.64,1247858.4,417.22
2680736.48,1247857.48,420.03
2680736.42,1247857.8,420.62
2680736.49,1247858.52,419.32
2680736.28,1247857.04,423.11
2680736.33,1247857.59,422.11
2680736.2,1247857,424.23
2680736.24,1247857.41,423.47
2680736.1,1247856.92,425.49
2680736.18,1247857.7,424.11
2680736.25,1247858.47,422.72
2680736.03,1247856.92,426.63
2680736.06,1247857.28,426.01
2680736.15,1247858.33,424.14
2680735.97,1247857.23,427.3
2680736.03,1247857.85,426.19
2680736.1,1247858.64,424.76
2680735.93,1247857.55,427.76
2680735.96,1247857.9,427.13
2680736.01,1247858.52,426.04
2680736.06,1247859.22,424.79
2680735.92,1247858.47,427.35
2680735.98,1247859.13,426.16
2680736.05,1247860.01,424.59
2680735.87,1247858.78,427.85
2680735.93,1247859.49,426.58
2680736.03,1247860.61,424.58
2680735.99,1247861.02,424.96
2680736.14,1247862.8,421.79
2680737.06,1247856.73,412.31
2680735.67,1247857.17,422.55
2680735.56,1247856.97,424.08
2680735.65,1247857.9,422.42
2680735.78,1247859.4,419.7
2680735.48,1247856.89,425.36
2680735.53,1247857.46,424.34
2680735.58,1247858.05,423.27
2680735.62,1247858.48,422.5
2680735.41,1247856.86,426.45
2680735.44,1247857.25,425.75
2680735.37,1247857.46,426.5
2680735.44,1247858.1,425.35
2680735.52,1247859.07,423.62
2680735.33,1247857.81,427.03
2680735.39,1247858.51,425.78
2680735.49,1247859.62,423.78
2680735.37,1247859.34,425.49
2680735.47,1247860.39,423.63
2680735.8,1247864.23,416.76
2680735.3,1247859.27,426.68
2680735.37,1247860.25,424.92
2680735.47,1247861.3,423.05
2680734.99,1247861.05,423.5
2680735.02,1247861.4,422.86
2680735.26,1247864.16,417.94
2680734.96,1247861.62,423.68
2680736.06,1247858.03,416.47
2680735.89,1247856.91,419.54
2680735.83,1247857.33,420.02
2680735.87,1247857.67,419.38
2680735.99,1247858.99,417.03
2680735.71,1247856.72,422.25
2680735.8,1247857.77,420.36
2680735.06,1247857.32,424.59
2680735.15,1247858.37,422.71
2680734.99,1247857.43,425.52
2680735.03,1247857.87,424.75
2680734.91,1247857.37,426.74
2680734.97,1247858.05,425.53
2680735.02,1247858.63,424.49
2680734.95,1247858.71,425.43
2680735.02,1247859.51,424.01
2680735.37,1247863.72,416.48
2680734.87,1247858.81,426.36
2680734.94,1247859.55,425.03
2680735,1247860.24,423.81
2680735.05,1247860.78,422.83
2680735.68,1247857.02,416.08
2680735.53,1247857.24,417.96
2680735.43,1247856.98,419.52
2680735.48,1247857.54,418.51
2680735.58,1247858.64,416.54
2680735.41,1247857.64,419.46
2680735.27,1247856.89,421.87
2680735.41,1247858.41,419.12
2680735.46,1247859.04,418
2680735.23,1247857.4,422.15
2680735.43,1247859.67,418.05
2680735.49,1247860.36,416.82
2680735.56,1247861.2,415.32
2680735.08,1247856.75,424.5
2680735.19,1247857.88,422.47
2680735.24,1247856.81,419.5
2680735.3,1247857.42,418.37
2680735.3,1247858.39,417.85
2680735.37,1247859.16,416.44
2680735.08,1247856.76,421.87
2680735.19,1247858.05,419.54
2680735.24,1247859.47,418.12
2680735.3,1247860.14,416.91
2680734.92,1247856.66,424.21
2680734.95,1247857.1,423.46
2680734.87,1247857.15,424.55
2680734.8,1247857.26,425.51
2680734.87,1247858.03,424.15
2680734.94,1247858.88,422.62
2680734.78,1247857.88,425.51
2680734.81,1247858.4,424.57
2680734.83,1247858.63,424.18
2680735.3,1247863.92,414.68
2680734.75,1247858.55,425.48
2680734.83,1247859.62,423.56
2680734.8,1247860,423.99
2680734.85,1247860.66,422.79
2680734.71,1247859.85,425.33
2680734.79,1247860.82,423.6
2680734.77,1247861.49,423.51
2680735.4,1247856.75,417.32
2680735.46,1247857.37,416.2
2680735.31,1247856.71,418.61
2680735.42,1247857.93,416.39
2680734.98,1247857.58,418.89
2680734.83,1247856.67,421.59
2680734.96,1247858.13,418.98
2680735.08,1247859.57,416.39
2680734.75,1247856.79,422.61
2680734.89,1247858.38,419.75
2680734.94,1247858.95,418.73
2680735.03,1247859.99,416.85
2680735.06,1247860.3,416.29
2680734.69,1247856.98,423.34
2680734.73,1247857.41,422.55
2680734.58,1247856.72,424.91
2680734.64,1247857.31,423.84
2680734.6,1247857.68,424.23
